,Type of Work:,Registration Number / Date:,Title:,Copyright Claimant:,Basis of Claim:,Variant title:,Names:,Other Title:,Copyright Note:,Area Covered:,Edition:,Notes:,Date of Creation:,Date of Publication:,Authorship on Application:,Previous Registration:,Description:,Application Title:,Series:,Scale:
668,['Map'],['VA0000992806 / 2000-02-11 '],"['Insurance maps of Atlanta, Georgia : vol. 4-A']",['Sanborn Map Company'],['New Matter: updated cartography.'],"['Insurance maps of Atlanta, Georgia : vol. 4-A']",['Sanborn Map Company'],"['Sanborn map, Atlanta, GA, vol. 4A, 1978']",['C.O. correspondence.'],['Atlanta'],['Rev. to 1978.'],[],['1978'],['1Nov78  '],[],['Preexisting material: prev. pub. map versions.'],['6 p.'],"['Sanborn map, Atlanta, GA, vol. 4A, 1978.']",[],[]
669,['Map'],['VA0000836985 / 1997-06-10 '],"['Insurance maps of Atlanta, Georgia : vol. 5.']",['Sanborn Map Company'],['New Matter: new & rev. map & cartographic compilation.'],"['Insurance maps of Atlanta, Georgia : vol. 5.']",['Sanborn Map Company'],"['Sanborn map, Atlanta, Georgia, vol. 5', 'Sanborn fire insurance map.']",['C.O. correspondence.'],['Atlanta'],[],[],['1978'],['1978-11-01  '],[],['Prev. pub. map versions are preexisting.'],[],"['Sanborn map, Atlanta, Georgia, vol. 5; Sanborn fire insurance map.']",[],[]
670,['Map'],['VA0001060568 / 1998-11-03 '],"['Insurance maps of Auburn, Maine.']","['EDR Sanborn, Inc.']",['New Matter: new & rev. map & cartographic compilation.'],[],"['EDR Sanborn, Inc.', 'Sanborn Map Company']","['Sanborn Map, Auburn, Maine 1988', 'Sanborn fire insurance map.']",['C.O. correspondence.'],"['Auburn, ME']",[],[],['1988'],['1988-01-01  '],"['Sanborn Map Company, employer for hire.']",['Map versions prev. pub.'],['Sheets.'],"['Sanborn Map, Auburn, Maine 1988; Sanborn fire insurance map.']",[],[]
671,['Map'],['VA0001058468 / 1998-11-03 '],"['Insurance maps of Auburn, Maine.']","['EDR Sanborn, Inc.']",['New Matter: new & rev. map & cartographic compilation.'],[],"['EDR Sanborn, Inc.', 'Sanborn Map Company']","['Sanborn map, Auburn, Maine, 1983', 'Sanborn fire insurance map.']",['C.O. correspondence.'],"['Auburn, ME']",['Rev. to 1983.'],[],['1983'],['1983-01-01  '],"['Sanborn Map Company, employer for hire.']",['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Auburn, Maine, 1983; Sanborn fire insurance map.']",[],[]
672,['Map'],['VA0000994820 / 1999-11-29 '],"['Insurance maps of Auburn, Maine.']",['Sanborn Map Company'],['New Matter: updated cartography.'],[],['Sanborn Map Company'],[],['C.O. correspondence.'],"['Auburn, ME']",['Rev. to 1983.'],[],['1983'],['1983-01-01  '],[],['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Auburn, ME, 1983.']",[],[]
673,['Map'],['VA0001058467 / 1998-11-03 '],"['Insurance maps of Auburn, Maine.']","['EDR Sanborn, Inc.']",['New Matter: new & rev. map & cartographic compilation.'],[],"['EDR Sanborn, Inc.', 'Sanborn Map Company']","['Sanborn map, Auburn, Maine, 1980', 'Sanborn fire insurance map.']",['C.O. correspondence.'],"['Auburn, ME']",['Rev. to 1980.'],[],['1980'],['1980-01-01  '],"['Sanborn Map Company, employer for hire.']",['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Auburn, Maine, 1980; Sanborn fire insurance map.']",[],[]
674,['Map'],['VA0000855510 / 1997-06-10 '],"['Insurance maps of Augusta, Georgia : vol. 1.']",['Sanborn Map Company'],['New Matter: new & rev. map and cartographic compilation.'],"['Insurance maps of Augusta, Georgia : vol. 1.']",['Sanborn Map Company'],"['Sanborn map Augusta, Georgia, vol. 1', 'Sanborn fire insurance map.']",['C.O. correspondence.'],"['Augusta, GA']",['Rev. 1970.'],[],['1970'],['1970-01-01  '],[],['Preexisting material: prev. pub. map versions.'],['Map.'],"['Sanborn map Augusta, Georgia, vol. 1; Sanborn fire insurance map.']",[],[]
675,['Map'],['VA0000836969 / 1997-09-16 '],"['Insurance maps of Aurora, Illinois : vol. 1A.']",['Sanborn Map Company'],['New Matter: new & rev. map & cartographic compilation.'],"['Insurance maps of Aurora, Illinois : vol. 1A.']",['Sanborn Map Company'],"['Sanborn map, Aurora, Illinois, vol. 1A', 'Sanborn fire insurance map.']",['C.O. correspondence.'],"['Aurora, IL']",['Ed. of 1907.'],[],['1972'],['1972-08-01  '],[],['Prev. pub. map versions are preexisting.'],[],"['Sanborn map, Aurora, Illinois, vol. 1A; Sanborn fire insurance map.']",[],[]
676,['Map'],['VA0000996809 / 2000-01-10 '],"['Insurance maps of Baltimore, Maryland : vol. 10.']",['Sanborn Map Company'],['New Matter: updated cartography.'],"['Insurance maps of Baltimore, Maryland : vol. 10.']",['Sanborn Map Company'],"['Sanborn map, Baltimore, MD, vol. 10, 1982.']",['C.O. correspondence.'],['Baltimore'],[],[],['1982'],['1982-01-01  '],[],['Preexisting material: prev. pub. map versions.'],['6 p.'],"['Sanborn map, Baltimore, MD, vol. 10, 1982.']",[],[]
677,['Map'],['VA0000996806 / 2000-01-10 '],"['Insurance maps of Baltimore, Maryland : vol. 11.']",['Sanborn Map Company'],['New Matter: updated cartography.'],"['Insurance maps of Baltimore, Maryland : vol. 11.']",['Sanborn Map Company'],"['Sanborn map, Baltimore, MD, vol. 11, 1982.']",['C.O. correspondence.'],['Richmond'],['Rev. to 1982.'],[],['1982'],['1982-11-01  '],[],['Preexisting material: prev. pub. map versions.'],['7 p.'],"['Sanborn map, Baltimore, MD, vol. 11, 1982.']",[],[]
678,['Map'],['VA0000966250 / 1999-04-15 '],"['Insurance maps of Baltimore, Maryland : vol. 11, 1980.']","['the Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Baltimore, Maryland : vol. 11, 1980']","['Sanborn Library, LLC', 'Sanborn Map Company']","['Sanborn map, Baltimore, Maryland  vol. 11, 1980', 'Sanborn fire insurance map.']",['C.O. correspondence.'],['Baltimore'],['Rev. to 1980.'],[],['1980'],['1980-01-01  '],['map: Sanborn Map Company.'],['Preexsisting material: prev. pub. maps.'],['6 p.'],"['Sanborn map, Baltimore, Maryland  vol. 11, 1980; Sanborn fire insurance map.']",[],[]
679,['Map'],['VA0000996800 / 2000-01-10 '],"['Insurance maps of Baltimore, Maryland : vol. 12.']",['Sanborn Map Company'],['New Matter: updated cartography.'],"['Insurance maps of Baltimore, Maryland : vol. 12.']",['Sanborn Map Company'],"['Sanborn map, Baltimore, MD, vol. 12, 1982.']",['C.O. correspondence.'],['Baltimore'],['Rev. to 1982.'],[],['1982'],['1982-01-01  '],[],['Preexisting material: prev. pub. map versions.'],['6 p.'],"['Sanborn map, Baltimore, MD, vol. 12, 1982.']",[],[]
680,['Map'],['VA0000996801 / 2000-01-10 '],"['Insurance maps of Baltimore, Maryland : vol. 13.']",['Sanborn Map Company'],['New Matter: updated cartography.'],"['Insurance maps of Baltimore, Maryland : vol. 13.']",['Sanborn Map Company'],"['Sanborn map, Baltimore, MD, vol. 13, 1982.']",['C.O. correspondence.'],['Baltimore'],['Rev. to 1982.'],[],['1982'],['1982-01-01  '],[],['Preexisting material: prev. pub. map versions.'],['6 p.'],"['Sanborn map, Baltimore, MD, vol. 13, 1982.']",[],[]
681,['Map'],['VA0000980454 / 1999-04-15 '],"['Insurance maps of Baltimore, Maryland : vol. 13.']",['Sanborn Map Company'],['New Matter: updated cartography.'],"['Insurance maps of Baltimore, Maryland : vol. 13']",['Sanborn Map Company'],"['Sanborn map Baltimore, Maryland, 1972', 'Sanborn fire insurance map']",['C.O. correspondence.'],['Baltimore'],['Rev. to 1972.'],[],['1972'],['1972-01-01  '],[],['Preexisting material: prev. pub. maps.'],['6 p.'],"['Sanborn map Baltimore, Maryland, 1972; Sanborn fire insurance map.']",[],[]
682,['Map'],['VA0000996811 / 2000-01-10 '],"['Insurance maps of Baltimore, Maryland : vol. 15.']",['Sanborn Map Company'],['New Matter: updated cartography.'],"['Insurance maps of Baltimore, Maryland : vol. 15.']",['Sanborn Map Company'],"['Sanborn map, Baltimore, MD, vol. 15, 1982.']",['C.O. correspondence.'],"['Baltimore, MD']",['Rev. to 1982.'],[],['1982'],['1980-01-01  '],[],['Preexisting material: prev. pub. map versions.'],['6 p.'],"['Sanborn map, Baltimore, MD, vol. 15, 1982.']",[],[]
683,['Map'],['VA0000966232 / 1999-04-15 '],"['Insurance maps of Baltimore, Maryland : vol. 4.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Baltimore, Maryland : vol. 4.']","['Sanborn Library, LLC', 'Sanborn Map Company']","['Sanborn map, Baltimore, MD, vol. 4, 1979', 'Sanborn fire insurance map.']",['C.O. correspondence.'],['Baltimore'],['Rev. to 1979.'],[],['1979'],['1Dec79  '],['map: Sanborn Map Company.'],['Preexisting material: prev. pub. map versions.'],['7 p.'],"['Sanborn map, Baltimore, MD, vol. 4, 1979; Sanborn fire insurance map.']",[],[]
684,['Map'],['VA0000980451 / 1999-04-15 '],"['Insurance maps of Baltimore, Maryland : vol. 5.']",['Sanborn Map Company'],['New Matter: updated cartography.'],"['Insurance maps of Baltimore, Maryland : vol. 5']",['Sanborn Map Company'],"['Sanborn map, Baltimore, Maryland, 1975', 'Sanborn fire insurance map']",['C.O. correspondence.'],['Baltimore'],['Rev. to 1975.'],[],['1975'],['1975-01-01  '],[],['Preexisting material: prev. pub. maps.'],['7 p.'],"['Sanborn map, Baltimore, Maryland, 1975; Sanborn fire insurance map.']",[],[]
685,['Map'],['VA0000992814 / 2000-02-11 '],"['Insurance maps of Baltimore, Maryland : vol. 7.']",['Sanborn Map Company'],['New Matter: updated cartography.'],"['Insurance maps of Baltimore, Maryland : vol. 7.']",['Sanborn Map Company'],"['Sanborn map, Baltimore, MD, vol. 7, 1982.']",['C.O. correspondence.'],['Baltimore'],['Rev. to 1982.'],[],['1982'],['1982-01-01  '],[],['Preexisting material: prev. pub. map versions.'],['6 p.'],"['Sanborn map, Baltimore, MD, vol. 7, 1982.']",[],[]
686,['Map'],['VA0000992813 / 2000-02-11 '],"['Insurance maps of Baltimore, Maryland : vol. 8.']",['Sanborn Map Company'],['New Matter: updated cartography.'],"['Insurance maps of Baltimore, Maryland : vol. 8.']",['Sanborn Map Company'],"['Sanborn map, Baltimore, MD, vol. 8, 1982.']",['C.O. correspondence.'],['Baltimore'],['Rev. to 1982.'],[],['1982'],['1982-01-01  '],[],['Preexisting material: prev. pub. map versions.'],['6 p.'],"['Sanborn map, Baltimore, MD, vol. 8, 1982.']",[],[]
687,['Map'],['VA0000966234 / 1999-04-15 '],"['Insurance maps of Baltimore, Maryland : vol. 9, 1979.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Baltimore, Maryland : vol. 9, 1979.']","['Sanborn Library, LLC', 'Sanborn Map Company']","['Sanborn map, Baltimore, MD, vol. 9, 1979', 'Sanborn fire insurance map.']",['C.O. correspondence.'],['Baltimore'],[],[],['1979'],['1Jan79  '],['map: Sanborn Map Company.'],['Preexisting material: prev. pub. map versions.'],['6 p.'],"['Sanborn map, Baltimore, MD, vol. 9, 1979; Sanborn fire insurance map.']",[],[]
688,['Map'],['VA0001058445 / 1998-11-03 '],"['Insurance maps of Bangor, Maine.']","['EDR Sanborn, Inc.']",['New Matter: new & rev. map & cartographic compilation.'],[],"['EDR Sanborn, Inc.', 'Sanborn Map Company']","['Sanborn map, Bangor, Maine, 1987', 'Sanborn fire insurance map.']",['C.O. correspondence.'],"['Bangor, ME']",['Rev. to 1987.'],[],['1987'],['1987-01-01  '],"['Sanborn Map Company, employer for hire.']",['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Bangor, Maine, 1987; Sanborn fire insurance map.']",[],[]
689,['Map'],['VA0000855813 / 1997-06-10 '],"['Insurance maps of Berkeley, California : vol. 3.']",['Sanborn Map Company'],['New Matter: new & rev. map and cartographic compilation.'],"['Insurance maps of Berkeley, California : vol. 3.']",['Sanborn Map Company'],"['Sanborn map Berkeley, California, vol. 3', 'Sanborn fire insurance map.']",['C.O. correspondence.'],['Berkeley'],['Rev. 1970.'],[],['1970'],['1970-01-01  '],[],['Preexisting material: prev. pub. map versions.'],['Map.'],"['Sanborn map Berkeley, California, vol. 3; Sanborn fire insurance map.']",[],[]
690,['Map'],['VA0000836957 / 1997-09-16 '],"['Insurance maps of Boise, Idaho : vol. 9A.']",['Sanborn Map Company'],['New Matter: new & rev. map & cartographic compilation.'],"['Insurance maps of Boise, Idaho : vol. 9A.']",['Sanborn Map Company'],"['Sanborn map, Boise, Idaho', 'Sanborn fire insurance map.']",['C.O. correspondence.'],"['Boise, ID']",['Ed. of 1912.'],[],['1976'],['1976-09-01  '],[],['Prev. pub. map versions are preexisting.'],[],"['Sanborn map, Boise, Idaho; Sanborn fire insurance map.']",[],[]
691,['Map'],['VA0000996034 / 1999-02-25 '],"['Insurance maps of borough of Queens, City of New York : vol. 1.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of borough of Queens, City of New York : vol. 1.']","['Sanborn Library, LLC', 'Sanborn Map Company']","['Sanborn map, Queens, New York, vol. 1, 1996', 'Sanborn fire insurance map.']",['C.O. correspondence.'],"['Queens, NY']",['Rev. 7/96.'],[],['1996'],['1996-07-01  '],['Sanborn Map Company.'],['Preexisting material: prev. pub. map versions.'],['5 p.'],"['Sanborn map, Queens, New York, vol. 1, 1996; Sanborn fire insurance map.']",[],[]
692,['Map'],['VA0000996042 / 1999-02-25 '],"['Insurance maps of Borough of Queens, city of New York : vol. 19.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Borough of Queens, city of New York : vol. 19.']","['Sanborn Library, LLC', 'Sanborn Map Company']","['Sanborn map, Queens, New York, vol. 19, 1995', 'Sanborn fire insurance map.']",['C.O. correspondence.'],"['Queens, NY']",['Rev. 1/95.'],[],['1995'],['1995-01-01  '],['Sanborn Map Company.'],['Preexisting material: prev. pub. map versions.'],['3 p.'],"['Sanborn map, Queens, New York, vol. 19, 1995; Sanborn fire insurance map.']",[],[]
693,['Map'],['VA0000996053 / 1999-02-25 '],"['Insurance maps of Borough of Queens, city of New York : vol. 19.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Borough of Queens, city of New York : vol. 19.']","['Sanborn Library, LLC', 'Sanborn Map Company']","['Queens, New York, vol. 19, 1993', 'Sanborn fire insurance map.']",['C.O. correspondence.'],['Queens (New York)'],['Rev. 1993.'],[],['1993'],['1993-01-01 '],['Sanborn Map Company.'],['Appl. identifies prev. pub. map versions as preexisting material.'],['Map.'],"['Queens, New York, vol. 19, 1993; Sanborn fire insurance map.']",[],[]
694,['Map'],['VA0000996049 / 1999-02-25 '],"['Insurance maps of Borough of Queens, city of New York : vol. 21.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Borough of Queens, city of New York : vol. 21.']","['Sanborn Library, LLC', 'Sanborn Map Company']","['Queens, New York, vol. 21, 1996', 'Sanborn fire insurance map.']",['C.O. correspondence.'],['Queens (New York)'],['Rev. Jan. 1996.'],[],['1996'],['1996-01-01  '],['Sanborn Map Company.'],['Appl. identifies prev. pub. map versions as preexisting material.'],['Map.'],"['Queens, New York, vol. 21, 1996; Sanborn fire insurance map.']",[],[]
695,['Map'],['VA0000996048 / 1999-02-25 '],"['Insurance maps of Borough of Queens, city of New York : vol. 21.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Borough of Queens, city of New York : vol. 21.']","['Sanborn Library, LLC', 'Sanborn Map Company']","['Queens, New York, vol. 21, 1995', 'Sanborn fire insurance map.']",['C.O. correspondence.'],['Queens (New York)'],['Rev. Jan. 1995.'],[],['1995'],['1995-01-01 '],['Sanborn Map Company.'],['Appl. identifies prev. pub. map versions as preexisting material.'],['Map.'],"['Queens, New York, vol. 21, 1995; Sanborn fire insurance map.']",[],[]
696,['Map'],['VA0000996041 / 1999-02-25 '],"['Insurance maps of Borough of Queens, city of New York : vol. 21.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Borough of Queens, city of New York : vol. 21.']","['Sanborn Library, LLC', 'Sanborn Map Company']","['Sanborn map, Queens, New York, vol. 21, 1992', 'Sanborn fire insurance map.']",['C.O. correspondence.'],"['Queens, NY']",[],[],['1992'],['1992-01-01  '],['Sanborn Map Company.'],['Preexisting material: prev. pub. map versions.'],['5 p.'],"['Sanborn map, Queens, New York, vol. 21, 1992; Sanborn fire insurance map.']",[],[]
697,['Map'],['VA0000996036 / 1999-02-25 '],"['Insurance maps of Borough of Queens, City of New York : vol. 22.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Borough of Queens, City of New York : vol. 22.']","['Sanborn Library, LLC', 'Sanborn Map Company']","['Sanborn map, Queens, New York, vol. 22, 1992', 'Sanborn fire insurance map.']",['C.O. correspondence.'],"['Queens, NY']",[],[],['1992'],['1992-01-01  '],['Sanborn Map Company.'],['Preexisting material: prev. pub. map versions.'],['4 p.'],"['Sanborn map, Queens, New York, vol. 22, 1992; Sanborn fire insurance map.']",[],[]
698,['Map'],['VA0000996061 / 1999-02-25 '],"['Insurance maps of borough of Queens, city of New York : vol. 5.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of borough of Queens, city of New York : vol. 5.']","['Sanborn Library, LLC', 'Sanborn Map Company']","['Queens, New York, vol. 5, 1995', 'Sanborn fire insurance map.']",['C.O. correspondence.'],['Queens (New York)'],['Rev. Sept. 1995.'],[],['1995'],['1995-09-01  '],['Sanborn Map Company.'],['Appl. identifies prev. pub. map versions as preexisting material.'],['Map.'],"['Queens, New York, vol. 5, 1995; Sanborn fire insurance map.']",[],[]
699,['Map'],['VA0000996066 / 1999-02-25 '],"['Insurance maps of borough of Queens, city of New York : vol. 5.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of borough of Queens, city of New York : vol. 5.']","['Sanborn Library, LLC', 'Sanborn Map Company']","['Queens, New York, volume 5, 1992', 'Sanborn fire insurance map.']",['C.O. correspondence.'],['Queens (New York)'],['Rev. 1992.'],[],['1992'],['1992-09-01 '],['Sanborn Map Company.'],['Appl. identifies prev. pub. map versions as preexisting material.'],['Map.'],"['Queens, New York, volume 5, 1992; Sanborn fire insurance map.']",[],[]
700,['Map'],['VA0000996054 / 1999-02-25 '],"['Insurance maps of Borough of Queens, city of New York : vol. 6.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Borough of Queens, city of New York : vol. 6.']","['Sanborn Library, LLC', 'Sanborn Map Company']","['Queens, New York, volume 6, 1991', 'Sanborn fire insurance map.']",['C.O. correspondence.'],['Queens (New York)'],['Rev. 1991.'],[],['1991'],['1991-12-01 '],['Sanborn Map Company.'],['Appl. identifies prev. pub. map versions as preexisting material.'],['Map.'],"['Queens, New York, volume 6, 1991; Sanborn fire insurance map.']",[],[]
701,['Map'],['VA0000996063 / 1999-02-25 '],"['Insurance maps of borough of Richmond, New York City, Staten Island, New York : vol. 4.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of borough of Richmond, New York City, Staten Island, New York : vol. 4.']","['Sanborn Library, LLC', 'Sanborn Map Company']","['Richmond, Staten Island, NY, vol. 4, 1992', 'Sanborn fire insurance map.']",['C.O. correspondence.'],"['Richmond (New York)', 'Staten Island (New York)']",['Rev. 1992.'],[],['1992'],['1992-01-01  '],['Sanborn Map Company.'],['Appl. identifies prev. pub. map versions as preexisting material.'],['Map.'],"['Richmond, Staten Island, NY, vol. 4, 1992; Sanborn fire insurance map.']",[],[]
702,['Map'],['VA0000996026 / 1999-02-25 '],"['Insurance maps of borough of Richmond, New York City, Staten Island, New York : vol. 5.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of borough of Richmond, New York City, Staten Island, New York : vol. 5.']","['Sanborn Library, LLC', 'Sanborn Map Company']","['Sanborn map, Richmond Staten Island, NY, vol. 5, 1992', 'Sanborn fire insurance map.']",['C.O. correspondence.'],"['Staten Island, NY']",['Rev. 1992.'],[],['1992'],['1992-03-01  '],['Sanborn Map Company.'],['Preexisting material: prev. pub. map versions.'],['5 p.'],"['Sanborn map, Richmond Staten Island, NY, vol. 5, 1992; Sanborn fire insurance map.']",[],[]
