,Type of Work:,Registration Number / Date:,Application Title:,Title:,Area Covered:,Edition:,Description:,Copyright Claimant:,Date of Creation:,Date of Publication:,Authorship on Application:,Previous Registration:,Basis of Claim:,Copyright Note:,Variant title:,Other Title:,Names:,Notes:,Date in Notice:,Imprint:,Scale:,Series:,Copyright Notice:,Cancelled Registration Number:
567,['Map'],['VA0000855790 / 1997-06-10 '],"['Sanborn map New Haven, Connecticut; Sanborn fire insurance map.']","['New Haven, Conn. : vol. 1.']","['New Haven, CT']",['Rev. to 1973.'],['Map.'],"['Sanborn Map Company, Inc.']",['1973'],['1973-01-01  '],[],['Preexisting material: prev. pub. map versions.'],['New Matter: new & rev. map and cartographic compilation.'],['C.O. correspondence.'],"['New Haven, Conn. : vol. 1']","['Sanborn map New Haven, Connecticut', 'Sanborn fire insurance map']","['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
568,['Map'],['VA0000994756 / 1999-11-29 '],"['Sanborn Map, New Orleans, LA, vol. 1, 1978.']","['New Orleans, LA : vol. 1.']",['New Orleans'],['Rev. Apr. 1978.'],['Map.'],"['Sanborn Map Company, Inc.']",['1978'],['1978-04-01  '],[],['Appl identifies prev. pub. map versions as preexisting material.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['New Orleans, LA : vol. 1.']","['Sanborn Map, New Orleans, LA, vol. 1, 1978.', 'New Orleans, LA, vol. 1, 1978']","['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
569,['Map'],['VA0000994843 / 1999-11-29 '],"['Sanborn map, New Orleans, LA, vol. 10, 1978.']","['New Orleans, LA. : vol. 10.']",['New Orleans'],['Rev. Apr. 1978.'],[],"['Sanborn Map Company, Inc.']",['1978'],['1Apr78  '],[],['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['New Orleans, LA. : vol. 10']","['Sanborn map, New Orleans, LA, vol. 10, 1978']","['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
570,['Map'],['VA0000997032 / 1999-11-29 '],"['Sanborn map--New Orleans, vol. 16, 1983.']","['New Orleans, LA : vol. 16, 1983.']",['New Orleans'],[],['Map.'],"['Sanborn Map Company, Inc.']",['1983'],['1983-02-01  '],[],['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['New Orleans, LA : vol. 16, 1983']","['Sanborn map--New Orleans, vol. 16, 1983']","['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
571,['Map'],['VA0000992842 / 2000-02-11 '],"['Sanborn map, New Orleans, LA, vol. 18, 1994.']","['New Orleans, LA : vol. 18.']",['New Orleans'],['Rev. July 1994.'],['4 p.'],"['Sanborn Map Company, Inc.']",['1994'],['1994-07-01  '],[],['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['New Orleans, LA : vol. 18.']","['Sanborn map, New Orleans, LA, vol. 18, 1994.']","['Sanborn Map Company, Inc.']",['Maps.'],[],[],[],[],[],[]
572,['Map'],['VA0000994752 / 1999-11-29 '],"['Sanborn Map, New Orleans, LA, vol. 1A, 1983.']","['New Orleans, LA : vol. 1A.']",['New Orleans'],['Rev. Feb. 1983.'],['Map.'],"['Sanborn Map Company, Inc.']",['1983'],['1983-02-01  '],[],['Appl identifies prev. pub. map versions as preexisting material.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['New Orleans, LA : vol. 1A.']","['Sanborn Map, New Orleans, LA, vol. 1A, 1983.', 'New Orleans, LA, vol. 1A, 1983']","['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
573,['Map'],['VA0000992572 / 2000-02-11 '],[],"['New Orleans, LA : vol. 2.']",['New Orleans'],['Rev. 1983.'],[],"['Sanborn Map Company, Inc.']",['1983'],['1983-01-01  '],[],['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['New Orleans, LA : vol. 2']",[],"['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
574,['Map'],['VA0000994753 / 1999-11-29 '],"['Sanborn Map, New Orleans, LA, vol. 3, 1983.']","['New Orleans, LA : vol. 3.']",['New Orleans'],['Rev. Feb. 1983.'],['Map.'],"['Sanborn Map Company, Inc.']",['1983'],['1983-02-01  '],[],['Appl identifies prev. pub. map versions as preexisting material.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['New Orleans, LA : vol. 3.']","['Sanborn Map, New Orleans, LA, vol. 3, 1983.', 'New Orleans, LA, vol. 3, 1983']","['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
575,['Map'],['VA0000994757 / 1999-11-29 '],"['Sanborn Map, New Orleans, LA, vol. 4, 1983.']","['New Orleans, LA : vol. 4.']",['New Orleans'],['Rev. Feb. 1983.'],['Map.'],"['Sanborn Map Company, Inc.']",['1983'],['1983-02-01  '],[],['Appl identifies prev. pub. map versions as preexisting material.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['New Orleans, LA : vol. 4.']","['Sanborn Map, New Orleans, LA, vol. 4, 1983.', 'New Orleans, LA, vol. 4, 1983']","['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
576,['Map'],['VA0000994831 / 1999-11-29 '],"['Sanborn map, New Orleans, LA, vol. 5, 1983.']","['New Orleans, LA. : vol. 5.']",['New Orleans'],['Rev. Feb. 1983.'],[],"['Sanborn Map Company, Inc.']",['1983'],['1983-02-01  '],[],['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['New Orleans, LA. : vol. 5']","['Sanborn map, New Orleans, LA, vol. 5, 1983']","['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
577,['Map'],['VA0000992571 / 2000-02-11 '],[],"['New Orleans, LA : vol. 6A.']",['New Orleans'],['Rev. June 1994.'],[],"['Sanborn Map Company, Inc.']",['1994'],['1994-06-01  '],[],['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['New Orleans, LA : vol. 6A']",[],"['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
578,['Map'],['VA0000994840 / 1999-11-29 '],"['Sanborn map, New Orleans, LA, vol. 6A, 1983.']","['New Orleans, LA. : vol. 6A.']",['New Orleans'],['Rev. Feb. 1983.'],[],"['Sanborn Map Company, Inc.']",['1983'],['1983-02-01  '],[],['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['New Orleans, LA. : vol. 6A']","['Sanborn map, New Orleans, LA, vol. 6A, 1983']","['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
579,['Map'],['VA0000994835 / 1999-11-29 '],"['Sanborn map, New Orleans, LA, vol. 7, 1983.']","['New Orleans, LA. : vol. 7.']",['New Orleans'],['Rev. Feb. 1983.'],[],"['Sanborn Map Company, Inc.']",['1983'],['1983-02-01  '],[],['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['New Orleans, LA. : vol. 7']","['Sanborn map, New Orleans, LA, vol. 7, 1983']","['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
580,['Map'],['VA0000994832 / 1999-11-29 '],"['Sanborn map, New Orleans, LA, vol. 8, 1983.']","['New Orleans, LA. : vol. 8.']",['New Orleans'],['Rev. Feb. 1983.'],[],"['Sanborn Map Company, Inc.']",['1983'],['1983-02-01  '],[],['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['New Orleans, LA. : vol. 8']","['Sanborn map, New Orleans, LA, vol. 8, 1983']","['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
581,['Map'],['VA0000992570 / 2000-02-11 '],[],"['New Orleans, LA : vol. 9W.']",['New Orleans'],['Rev. June 1994.'],[],"['Sanborn Map Company, Inc.']",['1994'],['1994-06-01  '],[],['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['New Orleans, LA : vol. 9W']",[],"['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
582,['Map'],['VA0000994841 / 1999-11-29 '],"['Sanborn map, New Orleans, LA, vol. 9W, 1983.']","['New Orleans, LA. : vol. 9W.']",['New Orleans'],['Rev. June 1983.'],[],"['Sanborn Map Company, Inc.']",['1983'],['1983-06-01  '],[],['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['New Orleans, LA. : vol. 9W']","['Sanborn map, New Orleans, LA, vol. 9W, 1983']","['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
583,['Map'],['VA0000936917 / 1998-08-28 '],"['Sanborn map New Orleans, LA; Sanborn fire insurance map.']","['New Orleans, Louisiana : vol. 3.']",['New Orleans'],['Rev. 1994.'],['Map.'],"['EDR Sanborn, Inc.']",['1994'],['1994-06-01  '],"['map & technical drawing: Sanborn Map Company, Inc., employer for hire.']",['Preexisting material: prev. pub. map versions.'],['New Matter: new & rev. map and cartographic compilation.'],['C.O. correspondence.'],"['New Orleans, Louisiana : vol. 3']","['Sanborn map New Orleans, LA', 'Sanborn fire insurance map']","['EDR Sanborn, Inc.', 'Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
584,['Map'],['VA0000992797 / 2000-02-11 '],"['Sanborn map, New Orleans, LA, vol. 1, 1994.']",['New Orleans : vol. 1.'],['New Orleans'],['Rev. May 1994.'],['4 p.'],"['Sanborn Map Company, Inc.']",['1994'],['1994-05-01  '],[],['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],['New Orleans : vol. 1.'],"['Sanborn map, New Orleans, LA, vol. 1, 1994.']","['Sanborn Map Company, Inc.']",['Maps.'],[],[],[],[],[],[]
585,['Map'],['VA0000992795 / 2000-02-11 '],"['Sanborn map, New Orleans, LA, vol. 6, 1994.']",['New Orleans : vol. 6.'],['New Orleans'],['Rev. May 1994.'],['4 p.'],"['Sanborn Map Company, Inc.']",['1994'],['1994-05-01  '],[],['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],['New Orleans : vol. 6.'],"['Sanborn map, New Orleans, LA, vol. 6, 1994.']","['Sanborn Map Company, Inc.']",['Maps.'],[],[],[],[],[],[]
586,['Map'],['VA0000992796 / 2000-02-11 '],"['Sanborn map, New Orleans, LA, vol. 8, 1994.']",['New Orleans : vol. 8.'],['New Orleans'],['Rev. May 1994.'],['4 p.'],"['Sanborn Map Company, Inc.']",['1994'],['1994-05-01  '],[],['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],['New Orleans : vol. 8.'],"['Sanborn map, New Orleans, LA, vol. 8, 1994.']","['Sanborn Map Company, Inc.']",['Maps.'],[],[],[],[],[],[]
587,['Map'],['VA0000995916 / 1999-02-25 '],"['Sanborn Map New Rochelle, NY, vol. 1, 1992; Sanborn fire insurance map.']","['New Rochelle, New York : vol. 1.']","['New Rochelle, NY']",['Rev. 1992.'],['Map.'],"['Sanborn Library, LLC']",['1992'],['1992-03-01  '],"['Sanborn Map Company, Inc.']",['Preexisting material: prev. pub. map.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['New Rochelle, New York : vol. 1']","['Sanborn Map New Rochelle, NY, vol. 1, 1992', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
588,['Map'],['VA0000995920 / 1999-02-25 '],"['Sanborn Map New Rochelle, NY, vol. 1, 1991; Sanborn fire insurance map.']","['New Rochelle, New York : vol. 1.']","['New Rochelle, NY']",[],['Map.'],"['Sanborn Library, LLC']",['1991'],['1991-03-01  '],"['Sanborn Map Company, Inc.']",['Preexisting material: prev. pub. map.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['New Rochelle, New York : vol. 1']","['Sanborn Map New Rochelle, NY, vol. 1, 1991', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
589,['Map'],['VA0000995917 / 1999-02-25 '],"['Sanborn Map New Rochelle, NY, vol. 2, 1992; Sanborn fire insurance map.']","['New Rochelle, New York : vol. 2.']","['New Rochelle, NY']",['Rev. 1992.'],['Map.'],"['Sanborn Library, LLC']",['1992'],['1992-03-01  '],"['Sanborn Map Company, Inc.']",['Preexisting material: prev. pub. map.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['New Rochelle, New York : vol. 2']","['Sanborn Map New Rochelle, NY, vol. 2, 1992', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
590,['Map'],['VA0001078360 / 1999-09-16 '],"['Sanborn map, New Rochelle, NY, vol. 1, 1996.']","['New Rochelle, NY : vol. 1.']","['New Rochelle, NY']",['Rev. Feb. 1996.'],[],"['Sanborn Map Company, Inc.']",['1996'],['1996-02-01  '],[],['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['New Rochelle, NY : vol. 1.']","['Sanborn map, New Rochelle, NY, vol. 1, 1996.']","['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
591,['Map'],['VA0001078390 / 1999-09-16 '],"['Sanborn map, New Rochelle, NY, vol. 1, 1994.']","['New Rochelle, NY : vol. 1.']","['New Rochelle, NY']",['Rev. Jan. 1994.'],[],"['Sanborn Map Company, Inc.']",['1994'],['1994-01-01  '],[],['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['New Rochelle, NY : vol. 1.']","['Sanborn map, New Rochelle, NY, vol. 1, 1994.']","['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
592,['Map'],['VA0000995977 / 1999-02-25 '],"['New Rochelle, NY, vol. 1, 1993; Sanborn fire insurance map.']","['New Rochelle, NY : vol. 1.']","['New Rochelle, NY']",['Rev. 1993.'],[],"['Sanborn Library, LLC']",['1993'],['1993-03-01  '],"['Sanborn Map Company, Inc.']",['Prev. reg. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['New Rochelle, NY : vol. 1']","['New Rochelle, NY, vol. 1, 1993', 'Sanborn fire insurance map']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
593,['Map'],['VA0001078355 / 1999-09-16 '],"['Sanborn map, New Rochelle, NY, vol. 1, 1992.']","['New Rochelle, NY : vol. 1.']","['New Rochelle, NY']",['Rev. Mar. 1992.'],[],"['Sanborn Map Company, Inc.']",['1992'],['1992-03-01  '],[],['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['New Rochelle, NY : vol. 1.']","['Sanborn map, New Rochelle, NY, vol. 1, 1992.']","['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
594,['Map'],['VA0001078379 / 1999-09-16 '],"['Sanborn map, New Rochelle, NY, vol. 1, 1990.']","['New Rochelle, NY : vol. 1.']","['New Rochelle, NY']",['Rev. Mar. 1990.'],[],"['Sanborn Map Company, Inc.']",['1990'],['1990-03-01  '],[],['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['New Rochelle, NY : vol. 1.']","['Sanborn map, New Rochelle, NY, vol. 1, 1990.']","['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
595,['Map'],['VA0001078358 / 1999-09-16 '],"['Sanborn map, New Rochelle, NY, vol. 2, 1996.']","['New Rochelle, NY : vol. 2.']","['New Rochelle, NY']",['Rev. Mar. 1996.'],[],"['Sanborn Map Company, Inc.']",['1996'],['1996-03-01  '],[],['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['New Rochelle, NY : vol. 2.']","['Sanborn map, New Rochelle, NY, vol. 2, 1996.']","['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
596,['Map'],['VA0001078357 / 1999-09-16 '],"['Sanborn map, New Rochelle, NY, vol. 2, 1995.']","['New Rochelle, NY : vol. 2.']","['New Rochelle, NY']",['Rev. Feb. 1995.'],[],"['Sanborn Map Company, Inc.']",['1995'],['1995-02-01  '],[],['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['New Rochelle, NY : vol. 2.']","['Sanborn map, New Rochelle, NY, vol. 2, 1995.']","['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
597,['Map'],['VA0001078356 / 1999-09-16 '],"['Sanborn map, New Rochelle, NY, vol. 2, 1991.']","['New Rochelle, NY : vol. 2.']","['New Rochelle, NY']",['Rev. Mar. 1990.'],[],"['Sanborn Map Company, Inc.']",['1991'],['1991-12-01  '],[],['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['New Rochelle, NY : vol. 2.']","['Sanborn map, New Rochelle, NY, vol. 2, 1991.']","['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
598,['Map'],['VA0000995921 / 1999-02-25 '],['Sanborn fire insurance map'],"['New Rochelle, NY : vol. 2.']","['New Rochelle, NY']",[],['Map.'],"['Sanborn Library, LLC']",['1991'],['1991-01-01  '],"['Sanborn Map Company, Inc.']",['Prev. reg. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['New Rochelle, NY : vol. 2']",['Sanborn fire insurance map'],"['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
599,['Map'],['VA0001078380 / 1999-09-16 '],"['Sanborn map, New Rochelle, NY, vol. 2, 1990.']","['New Rochelle, NY : vol. 2.']","['New Rochelle, NY']",['Rev. Mar. 1990.'],[],"['Sanborn Map Company, Inc.']",['1990'],['1990-03-01  '],[],['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['New Rochelle, NY : vol. 2.']","['Sanborn map, New Rochelle, NY, vol. 2, 1990.']","['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
600,['Map'],['VA0000992821 / 2000-02-11 '],"['Sanborn map, North & south Kona Districts, HI, 1981.']","['North & south Kona Districts, Hawaii.']","['Kona, HI', 'Kona, HI--Environs']",['Rev. 1981.'],['5 p.'],"['Sanborn Map Company, Inc.']",['1981'],['1981-03-01  '],[],['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],[],[],"['Sanborn Map Company, Inc.']",['Maps.'],[],[],[],[],[],[]
601,['Map'],['VA0000855805 / 1997-06-10 '],"['Sanborn map Kona, Hawaii; Sanborn fire insurance map.']","['North & south Kona districts, Hawaii.']","['Kona, HI']",['Rev. 1974.'],['Map.'],"['Sanborn Map Company, Inc.']",['1974'],['1974-01-01  '],[],['Preexisting material: prev. pub. map versions.'],['New Matter: new & rev. map and cartographic compilation.'],['C.O. correspondence.'],[],"['Sanborn map Kona, Hawaii', 'Sanborn fire insurance map.']","['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
602,['Map'],['VA0000836959 / 1997-09-16 '],"['Sanborn map, Norwich, Connecticut; Sanborn fire insurance map.']","['Norwich, Connecticut.']","['Norwich, CT']",[],[],"['Sanborn Map Company, Inc.']",['1972'],['1972-01-01  '],[],['Prev. pub. map versions are preexisting.'],['New Matter: new & rev. map & cartographic compilation.'],['C.O. correspondence.'],[],"['Sanborn map, Norwich, Connecticut', 'Sanborn fire insurance map.']","['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
603,['Text'],"['RE0000790197 / 1998-08-24 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan67  ']",[],"['Oakland, California.  Vol. 2.  By Sanborn Map Company, Inc.']",[],[],[],"['EDR Sanborn, Inc. (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Oakland, California']",[],"['Sanborn Map Company, Inc.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[]
604,['Text'],"['RE0000790176 / 1998-08-24 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB approx. 1Jan66  ']",[],"['Oakland, California.  Vol. 3A.  By Sanborn Map Company, Inc.']",[],[],[],"['EDR Sanborn, Inc. (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Oakland, California']",[],"['Sanborn Map Company, Inc.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[]
605,['Text'],"['RE0000793248 / 1998-11-03 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / PUB 1Jan69  ']",[],"['Oakland, California.  Vol. 3A.  By Sanborn Map Company, Inc.']",[],[],[],"['EDR Sanborn, Inc. (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Oakland, California']",[],"['Sanborn Map Company, Inc.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[]
606,['Text'],"['RE0000790155 / 1998-08-24 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan66  ']",[],"['Oakland, California.  Vol. 5.  By Sanborn Map Company, Inc.']",[],[],[],"['EDR Sanborn, Inc. (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Oakland, California.']",[],"['Sanborn Map Company, Inc.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[]
