,Type of Work:,Registration Number / Date:,Title:,Copyright Claimant:,Basis of Claim:,Variant title:,Other Title:,Names:,Copyright Note:,Area Covered:,Edition:,Description:,Date of Creation:,Date of Publication:,Authorship on Application:,Previous Registration:,Notes:,Application Title:,Series:,Imprint:,Date in Notice:
596,['Map'],['VA0001063100 / 1999-10-15 '],"['Detroit, Michigan : vol. 23, 1987.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Detroit, Michigan : vol. 23, 1987.']","['Sanborn map--Detroit, Michigan, vol. 23, 1987.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],['Detroit'],[],['Map.'],['1987'],['1987-09-01  '],"['Sanborn Map Company, Inc., employer for hire.']",['Prev. pub. map versions preexisting.'],['Cataloged from appl.'],"['Sanborn map--Detroit, Michigan, vol. 23, 1987.']",[],[],[]
597,['Map'],['VA0001063090 / 1999-10-15 '],"['Detroit, Michigan : vol. 23, 1990.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Detroit, Michigan : vol. 23, 1990.']","['Sanborn map--Detroit, Michigan, vol. 23, 1990.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],['Detroit'],[],['Map.'],['1990'],['1990-11-01  '],"['Sanborn Map Company, Inc., employer for hire.']",['Prev. pub. map versions preexisting.'],['Cataloged from appl.'],"['Sanborn map--Detroit, Michigan, vol. 23, 1990.']",[],[],[]
598,['Map'],['VA0001063098 / 1999-10-15 '],"['Detroit, Michigan : vol. 25, 1990.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Detroit, Michigan : vol. 25, 1990.']","['Sanborn map--Detroit, Michigan, vol. 25, 1990.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],['Detroit'],[],['Map.'],['1990'],['1990-01-01  '],"['Sanborn Map Company, Inc., employer for hire.']",['Prev. pub. map versions preexisting.'],['Cataloged from appl.'],"['Sanborn map--Detroit, Michigan, vol. 25, 1990.']",[],[],[]
599,['Map'],['VA0001063099 / 1999-10-15 '],"['Detroit, Michigan : vol. 26, 1990.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Detroit, Michigan : vol. 26, 1990.']","['Sanborn map--Detroit, Michigan, vol. 26, 1990.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],['Detroit'],[],['Map.'],['1990'],['1990-01-01  '],"['Sanborn Map Company, Inc., employer for hire.']",['Prev. pub. map versions preexisting.'],['Cataloged from appl.'],"['Sanborn map--Detroit, Michigan, vol. 26, 1990.']",[],[],[]
600,['Map'],['VA0001063091 / 1999-10-15 '],"['Detroit, Michigan : vol. 3, 1988.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Detroit, Michigan : vol. 3, 1988.']","['Sanborn map--Detroit, Michigan, vol. 3, 1988.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],['Detroit'],[],['Map.'],['1988'],['1988-12-01  '],"['Sanborn Map Company, Inc., employer for hire.']",['Prev. pub. map versions preexisting.'],['Cataloged from appl.'],"['Sanborn map--Detroit, Michigan, vol. 3, 1988.']",[],[],[]
601,['Map'],['VA0001063095 / 1999-10-15 '],"['Detroit, Michigan : vol. 4, 1988.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Detroit, Michigan : vol. 4, 1988.']","['Sanborn map--Detroit, Michigan, vol. 4, 1988.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],['Detroit'],[],['Map.'],['1988'],['1988-12-01  '],"['Sanborn Map Company, Inc., employer for hire.']",['Prev. pub. map versions preexisting.'],['Cataloged from appl.'],"['Sanborn map--Detroit, Michigan, vol. 4, 1988.']",[],[],[]
602,['Map'],['VA0001063092 / 1999-10-15 '],"['Detroit, Michigan : vol. 5, 1989.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Detroit, Michigan : vol. 5, 1989.']","['Sanborn map--Detroit, Michigan, vol. 5, 1989.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],['Detroit'],[],['Map.'],['1989'],['1989-12-01  '],"['Sanborn Map Company, Inc., employer for hire.']",['Prev. pub. map versions preexisting.'],['Cataloged from appl.'],"['Sanborn map--Detroit, Michigan, vol. 5, 1989.']",[],[],[]
603,['Map'],['VA0001063093 / 1999-10-15 '],"['Detroit, Michigan : vol. 6, 1989.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Detroit, Michigan : vol. 6, 1989.']","['Sanborn map--Detroit, Michigan, vol. 6, 1989.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],['Detroit'],[],['Map.'],['1989'],['1989-01-01  '],"['Sanborn Map Company, Inc., employer for hire.']",['Prev. pub. map versions preexisting.'],['Cataloged from appl.'],"['Sanborn map--Detroit, Michigan, vol. 6, 1989.']",[],[],[]
604,['Map'],['VA0001063094 / 1999-10-15 '],"['Detroit, Michigan : vol. 7, 1989.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Detroit, Michigan : vol. 7, 1989.']","['Sanborn map--Detroit, Michigan, vol. 7, 1989.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],['Detroit'],[],['Map.'],['1989'],['1989-01-01  '],"['Sanborn Map Company, Inc., employer for hire.']",['Prev. pub. map versions preexisting.'],['Cataloged from appl.'],"['Sanborn map--Detroit, Michigan, vol. 7, 1989.']",[],[],[]
605,['Map'],['VA0001063096 / 1999-10-15 '],"['Detroit, Michigan : vol. 7A, 1984.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Detroit, Michigan : vol. 7A, 1984.']","['Sanborn map--Detroit, Michigan, vol. 7A, 1984.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],['Detroit'],[],['Map.'],['1984'],['1984-08-01  '],"['Sanborn Map Company, Inc., employer for hire.']",['Prev. pub. map versions preexisting.'],['Cataloged from appl.'],"['Sanborn map--Detroit, Michigan, vol. 7A, 1984.']",[],[],[]
606,['Map'],['VA0000995908 / 1999-02-25 '],"['Elmira, New York : vol. 1.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Elmira, New York : vol. 1']","['Sanborn Map Elmira, NY, vol. 1, 1993', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],"['Elmira, NY']",['Rev. 1993.'],['Map.'],['1993'],['1993-08-01  '],"['Sanborn Map Company, Inc.']",['Preexisting material: prev. pub. map.'],[],"['Sanborn Map Elmira, NY, vol. 1, 1993; Sanborn fire insurance map.']",[],[],[]
607,['Map'],['VA0000995906 / 1999-02-25 '],"['Elmira, New York : vol. 1.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Elmira, New York : vol. 1']","['Sanborn Map Elmira, NY, vol. 1, 1992', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],"['Elmira, NY']",['Rev. 1992.'],['Map.'],['1992'],['1992-09-01  '],"['Sanborn Map Company, Inc.']",['Preexisting material: prev. pub. map.'],[],"['Sanborn Map Elmira, NY, vol. 1, 1992; Sanborn fire insurance map.']",[],[],[]
608,['Map'],['VA0000995907 / 1999-02-25 '],"['Elmira, New York : vol. 2.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Elmira, New York : vol. 2']","['Sanborn Map Elmira, NY, vol. 2, 1992', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],"['Elmira, NY']",['Rev. 1992.'],['Map.'],['1992'],['1992-09-01  '],"['Sanborn Map Company, Inc.']",['Preexisting material: prev. pub. map.'],[],"['Sanborn Map Elmira, NY, vol. 2, 1992; Sanborn fire insurance map.']",[],[],[]
609,['Map'],['VA0000995931 / 1999-02-25 '],"['Elmira, NY : vol. 1.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Elmira, NY : vol. 1']",['Sanborn fire insurance map'],"['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],"['Elmira, NY']",[],['Map.'],['1995'],['1995-08-01  '],"['Sanborn Map Company, Inc.']",['Prev. reg. map versions.'],[],['Sanborn fire insurance map'],[],[],[]
610,['Map'],['VA0000995934 / 1999-02-25 '],"['Elmira, NY : vol. 1.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Elmira, NY : vol. 1']",['Sanborn fire insurance map'],"['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],"['Elmira, NY']",[],['Map.'],['1994'],['1994-09-01  '],"['Sanborn Map Company, Inc.']",['Prev. reg. map versions.'],[],['Sanborn fire insurance map'],[],[],[]
611,['Map'],['VA0000995930 / 1999-02-25 '],"['Elmira, NY : vol. 2.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Elmira, NY : vol. 2']",['Sanborn fire insurance map'],"['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],"['Elmira, NY']",[],['Map.'],['1994'],['1994-09-01  '],"['Sanborn Map Company, Inc.']",['Prev. reg. map versions.'],[],['Sanborn fire insurance map'],[],[],[]
612,['Map'],['VA0000995933 / 1999-02-25 '],"['Elmira, NY : vol. 2.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Elmira, NY : vol. 2']",['Sanborn fire insurance map'],"['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],"['Elmira, NY']",['Rev. 1993.'],['Map.'],['1993'],['1993-08-01  '],"['Sanborn Map Company, Inc.']",['Prev. reg. map versions.'],[],['Sanborn fire insurance map'],[],[],[]
613,['Text'],"['RE0000813820 / 1999-08-13 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / PUB 1Jan70  ']","['Elyria, OH.  1970.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Elyria, OH.']",[],"['Sanborn Map Company.', 'Sanborn Library, LLC']",[],[],[],[],[],[],[],[],[],[],['Sanborn map'],[],[]
614,['Text'],"['RE0000805755 / 1999-05-20 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / PUB 1Jan66  ']","['Erie, PA.  Vol. 3, 1966.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Erie, PA.']",[],"['Sanborn Map Company.', 'Sanborn Library, LLC']",[],[],[],[],[],[],[],[],[],[],['Sanborn map'],[],[]
615,['Text'],"['RE0000805737 / 1999-05-20 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / PUB 1Jan65  ']","['Erie, Pennsylvania.  Vol. 2, 1965.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Erie, Pennsylvania.']",[],"['Sanborn Map Company.', 'Sanborn Library, LLC']",[],[],[],[],[],[],[],[],[],[],['Sanborn map'],[],[]
616,['Text'],"['RE0000805736 / 1999-05-20 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / PUB 1Jan64  ']","['Erie, Pennsylvania.  Vol. 3, 1964.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Erie, Pennsylvania.']",[],"['Sanborn Map Company.', 'Sanborn Library, LLC']",[],[],[],[],[],[],[],[],[],[],['Sanborn map'],[],[]
617,['Text'],"['RE0000805731 / 1999-05-20 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / PUB 1Jan65  ']","['Erie, Pennsylvania.  Vol. 3, 1965.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Erie, Pennsylvania.']",[],"['Sanborn Map Company.', 'Sanborn Library, LLC']",[],[],[],[],[],[],[],[],[],[],['Sanborn map'],[],[]
618,['Map'],['VA0001063114 / 1999-10-15 '],"['Evanston, Illinois : vol. 1L, 1987.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Evanston, Illinois : vol. 1L, 1987.']","['Sanborn map--Evanston, Illinois : vol. 1L, 1987.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],"['Evanston, IL']",[],['Map.'],['1987'],['1987-01-01  '],"['Sanborn Map Company, Inc., employer for hire.']",['Prev. pub. map versions preexisting.'],['Cataloged from appl.'],"['Sanborn map--Evanston, Illinois : vol. 1L, 1987.']",[],[],[]
619,['Text'],"['RE0000822877 / 1999-09-16 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / 1965-01-01  ']","['Fredericksburg, VA.  1965.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Fredericksburg, VA']",[],"['Sanborn Map Company.', 'Sanborn Library, LLC', 'Fredericksburg, VA']",[],[],[],[],[],[],[],[],[],[],[],[],[]
620,['Map'],['VA0000966229 / 1999-04-15 '],"['Galveston, Tex. : vol. 1, key map.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Galveston, Tex. : vol. 1, key map.']","['Sanborn map, Galveston, Texas, vol. 1, 1986', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],"['Galveston, TX']",['Rev. Aug. 1986.'],['5 p.'],['1986'],['1986-08-01  '],"['map: Sanborn Map Company, Inc.']",['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Galveston, Texas, vol. 1, 1986; Sanborn fire insurance map.']",[],[],[]
621,['Map'],['VA0000966230 / 1999-04-15 '],"['Galveston, Tex. : vol. 2, key map.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Galveston, Tex. : vol. 2, key map.']","['Sanborn map, Galveston, Texas, vol. 2, 1986', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],"['Galveston, TX']",['Rev. Aug. 1986.'],['5 p.'],['1986'],['1986-08-01  '],"['map: Sanborn Map Company, Inc.']",['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Galveston, Texas, vol. 2, 1986; Sanborn fire insurance map.']",[],[],[]
622,['Text'],"['RE0000813819 / 1999-08-13 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / PUB 1Jan70  ']","['Glendale, California.  Vol. 1, 1970.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Glendale, California.']",[],"['Sanborn Map Company.', 'Sanborn Library, LLC']",[],[],[],[],[],[],[],[],[],[],['Sanborn map'],[],[]
623,['Map'],['VA0000966207 / 1999-04-15 '],"['Grand Rapids, MICH. : vol. 2.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Grand Rapids, MICH. : vol. 2']","['Sanborn map, Grand Rapids, MI, vol. 2, 1984', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],['Grand Rapids'],[],['7 p.'],['1984'],['1984-09-01  '],"['Sanborn Map Company, Inc.']",['Preexisting material: prev. pub. map versions.'],['Maps.'],"['Sanborn map, Grand Rapids, MI, vol. 2, 1984; Sanborn fire insurance map.']",[],[],[]
624,['Map'],['VA0001063106 / 1999-10-15 '],"['Grand Rapids, Michigan : vol. 1, 1984.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Grand Rapids, Michigan : vol. 1, 1984.']","['Sanborn map--Grand Rapids, Michigan, vol. 1, 1984.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],['Grand Rapids'],[],['Map.'],['1984'],['1984-10-01  '],"['Sanborn Map Company, Inc., employer for hire.']",['Prev. pub. map versions preexisting.'],['Cataloged from appl.'],"['Sanborn map--Grand Rapids, Michigan, vol. 1, 1984.']",[],[],[]
625,['Text'],"['RE0000805740 / 1999-04-15 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / PUB 1Dec68  ']","['Grand Rapids, Michigan.  Vol. 4, 1968.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Grand Rapids, Michigan.']",[],"['Sanborn Map Company.', 'Sanborn Library, LLC']",[],[],[],[],[],[],[],[],[],[],['Sanborn map'],[],[]
626,['Map'],['VA0001063104 / 1999-10-15 '],"['Grand Rapids, Michigan : vol. 4, 1984.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Grand Rapids, Michigan : vol. 4, 1984.']","['Sanborn map--Grand Rapids, Michigan, vol. 4, 1984.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],['Grand Rapids'],[],['Map.'],['1984'],['1984-09-01  '],"['Sanborn Map Company, Inc., employer for hire.']",['Prev. pub. map versions preexisting.'],['Cataloged from appl.'],"['Sanborn map--Grand Rapids, Michigan, vol. 4, 1984.']",[],[],[]
627,['Text'],"['RE0000805738 / 1999-04-15 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / PUB 1Dec64  ']","['Grand Rapids, Michigan.  Vol. 5, 1964.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Grand Rapids, Michigan.']",[],"['Sanborn Map Company.', 'Sanborn Library, LLC']",[],[],[],[],[],[],[],[],[],[],['Sanborn map'],[],[]
628,['Text'],"['RE0000805739 / 1999-04-15 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / PUB 1Oct67  ']","['Grand Rapids, Michigan.  Vol. 5, 1967.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Grand Rapids, Michigan.']",[],"['Sanborn Map Company.', 'Sanborn Library, LLC']",[],[],[],[],[],[],[],[],[],[],['Sanborn map'],[],[]
629,['Map'],['VA0001063103 / 1999-10-15 '],"['Grand Rapids, Michigan : vol. 5, 1978.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Grand Rapids, Michigan : vol. 5, 1978.']","['Sanborn map--Grand Rapids, Michigan, vol. 5, 1978.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],['Grand Rapids'],[],['Map.'],['1978'],['1Dec78  '],"['Sanborn Map Company, Inc., employer for hire.']",['Prev. pub. map versions preexisting.'],['Cataloged from appl.'],"['Sanborn map--Grand Rapids, Michigan, vol. 5, 1978.']",[],[],[]
630,['Map'],['VA0001063097 / 1999-10-15 '],"['Grand Rapids, Michigan : vol. 6, 1978.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Grand Rapids, Michigan : vol. 6, 1978.']","['Sanborn map--Detroit, Michigan, vol. 6, 1978.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],['Grand rapids'],[],['Map.'],['1978'],['1Jun78  '],"['Sanborn Map Company, Inc., employer for hire.']",['Prev. pub. map versions preexisting.'],['Cataloged from appl.'],"['Sanborn map--Detroit, Michigan, vol. 6, 1978.']",[],[],[]
631,['Text'],"['RE0000813813 / 1999-08-13 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / PUB 1Apr65  ']","['Great Falls, Montana.  Vol. 1, 1965.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Great Falls, Montana.']",[],"['Sanborn Map Company.', 'Sanborn Library, LLC']",[],[],[],[],[],[],[],[],[],[],['Sanborn map'],[],[]
632,['Text'],"['RE0000813815 / 1999-08-13 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / PUB 1Jul67  ']","['Great Falls, Montana.  Vol. 1, 1967.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Great Falls, Montana.']",[],"['Sanborn Map Company.', 'Sanborn Library, LLC']",[],[],[],[],[],[],[],[],[],[],['Sanborn map'],[],[]
633,['Text'],"['RE0000813816 / 1999-08-13 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / PUB 1Jun68  ']","['Great Falls, Montana.  Vol. 1, 1968.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Great Falls, Montana.']",[],"['Sanborn Map Company.', 'Sanborn Library, LLC']",[],[],[],[],[],[],[],[],[],[],['Sanborn map'],[],[]
634,['Text'],"['RE0000813817 / 1999-08-13 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / PUB 1Sep69  ']","['Great Falls, Montana.  Vol. 1, 1969.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Great Falls, Montana.']",[],"['Sanborn Map Company.', 'Sanborn Library, LLC']",[],[],[],[],[],[],[],[],[],[],['Sanborn map'],[],[]
635,['Text'],"['RE0000813814 / 1999-04-01 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / PUB 1Apr65  ']","['Great Falls, Montana.  Vol. 2, 1965.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Great Falls, Montana.']",[],"['Sanborn Map Company.', 'Sanborn Library, LLC']",[],[],[],[],[],[],[],[],[],[],['Sanborn map'],[],[]
